,open_time,o,h,l,c,v,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
2024-05-01 14:59:59.999,1714554000000,57169.70000000,57653.34000000,57042.00000000,57422.31000000,2192.67596000,1714555799999,125720546.99954350,60945,1148.09979000,65827598.34190430,0
2024-05-01 15:29:59.999,1714555800000,57422.31000000,57473.94000000,57115.61000000,57115.61000000,1319.01542000,1714557599999,75565813.28527320,38706,597.89088000,34257210.50485260,0
2024-05-01 15:59:59.999,1714557600000,57115.61000000,57525.71000000,56888.00000000,57438.81000000,1696.60601000,1714559399999,96968193.85315180,53670,882.38964000,50442647.61838970,0
2024-05-01 16:29:59.999,1714559400000,57438.81000000,57770.00000000,57333.00000000,57768.68000000,960.24610000,1714561199999,55286987.13099860,36684,551.93834000,31783732.42477760,0
2024-05-01 16:59:59.999,1714561200000,57768.68000000,57863.00000000,57500.55000000,57582.00000000,1098.25482000,1714562999999,63346979.17624420,37536,537.73760000,31025512.25720420,0
2024-05-01 17:29:59.999,1714563000000,57581.99000000,57909.00000000,57455.58000000,57898.47000000,822.41950000,1714564799999,47435701.65727020,34327,426.71889000,24624293.56874980,0
2024-05-01 17:59:59.999,1714564800000,57898.46000000,58250.00000000,57729.89000000,58061.08000000,1793.96462000,1714566599999,104116298.66602520,51230,886.39871000,51441417.31476040,0
2024-05-01 18:29:59.999,1714566600000,58061.08000000,58275.87000000,57816.10000000,57969.98000000,1336.93199000,1714568399999,77678362.76982840,39823,640.85587000,37250865.59036560,0
2024-05-01 18:59:59.999,1714568400000,57969.99000000,57999.06000000,57666.00000000,57703.12000000,891.64062000,1714570199999,51519677.24391750,34477,421.05596000,24327087.37166520,0
2024-05-01 19:29:59.999,1714570200000,57703.12000000,57761.10000000,57223.29000000,57301.29000000,1811.38588000,1714571999999,104091713.02505990,60810,843.53593000,48469713.16433230,0
2024-05-01 19:59:59.999,1714572000000,57301.29000000,57550.00000000,57101.10000000,57436.72000000,1553.90305000,1714573799999,89073352.94008510,52779,835.33751000,47888314.06497440,0
2024-05-01 20:29:59.999,1714573800000,57436.71000000,57586.20000000,57221.99000000,57482.00000000,1037.92551000,1714575599999,59604241.46719820,37802,549.75030000,31571095.67211610,0
2024-05-01 20:59:59.999,1714575600000,57482.01000000,57511.10000000,56674.51000000,57096.01000000,2240.00634000,1714577399999,127719776.64935670,61622,952.33744000,54308410.86378500,0
2024-05-01 21:29:59.999,1714577400000,57096.00000000,57149.99000000,56748.42000000,56886.00000000,1020.98978000,1714579199999,58159580.92261610,36835,522.54188000,29773770.04642010,0
2024-05-01 21:59:59.999,1714579200000,56886.00000000,57430.00000000,56750.10000000,57352.20000000,1567.62215000,1714580999999,89470012.42017610,43086,972.89697000,55524489.31882830,0
2024-05-01 22:29:59.999,1714581000000,57352.21000000,57456.92000000,56912.00000000,57043.99000000,713.62618000,1714582799999,40759540.11016370,32913,309.54537000,17679955.76991270,0
2024-05-01 22:59:59.999,1714582800000,57044.00000000,57252.74000000,56625.09000000,57184.74000000,987.77952000,1714584599999,56241226.45088540,40159,479.95709000,27339273.59562190,0
2024-05-01 23:29:59.999,1714584600000,57184.74000000,57700.86000000,57151.10000000,57424.65000000,1115.90795000,1714586399999,64058323.47643990,40208,619.25895000,35550126.90481310,0
2024-05-01 23:59:59.999,1714586400000,57424.64000000,58181.90000000,57331.10000000,58003.99000000,3246.17163000,1714588199999,187893411.06620270,89426,1581.87475000,91563753.07782430,0
2024-05-02 00:29:59.999,1714588200000,58003.98000000,59468.00000000,57685.39000000,58913.99000000,5683.31777000,1714589999999,333696913.71179440,143741,2752.76246000,161694856.97878580,0
2024-05-02 00:59:59.999,1714590000000,58913.98000000,59264.16000000,58032.82000000,58060.55000000,3203.12760000,1714591799999,187861094.61766370,81228,1464.46748000,85929603.98828130,0
2024-05-02 01:29:59.999,1714591800000,58060.54000000,58060.55000000,56897.27000000,56954.47000000,3990.27208000,1714593599999,228773762.09104410,97054,1744.49074000,99994351.43046570,0
2024-05-02 01:59:59.999,1714593600000,56954.46000000,57371.93000000,56760.02000000,57359.27000000,1539.92209000,1714595399999,87935611.82589720,47471,803.19379000,45874757.86565210,0
2024-05-02 02:29:59.999,1714595400000,57359.26000000,57531.10000000,57171.29000000,57361.70000000,815.89031000,1714597199999,46835341.15866820,28557,418.72877000,24038134.10472620,0
2024-05-02 02:59:59.999,1714597200000,57361.71000000,58158.00000000,57257.99000000,58158.00000000,1024.94514000,1714598999999,59172252.97270490,38645,604.27346000,34891748.57276900,0
2024-05-02 03:29:59.999,1714599000000,58157.99000000,58203.34000000,57719.55000000,57909.03000000,612.03790000,1714600799999,35442297.74303130,29629,286.45411000,16590625.98876080,0
2024-05-02 03:59:59.999,1714600800000,57909.03000000,58209.72000000,57872.61000000,58005.98000000,882.78806000,1714602599999,51217233.90648170,28353,455.94120000,26451240.63978230,0
2024-05-02 04:29:59.999,1714602600000,58005.98000000,58091.10000000,57857.71000000,57880.58000000,450.82670000,1714604399999,26147665.24575100,19662,211.35377000,12259727.79635380,0
2024-05-02 04:59:59.999,1714604400000,57880.58000000,58075.47000000,57828.00000000,57924.15000000,369.16902000,1714606199999,21397677.62171230,17856,158.57758000,9190181.23393470,0
2024-05-02 05:29:59.999,1714606200000,57924.15000000,58575.32000000,57907.56000000,58364.97000000,2401.65726000,1714607999999,140149762.25892670,53452,890.48269000,51943615.39153120,0
2024-05-02 05:59:59.999,1714608000000,58364.97000000,58610.55000000,58112.35000000,58146.18000000,2550.69575000,1714609799999,148910273.16993230,58425,943.18941000,55057655.88637450,0
2024-05-02 06:29:59.999,1714609800000,58146.19000000,58198.06000000,57641.73000000,57767.29000000,1018.03309000,1714611599999,58923414.92344430,30922,346.53486000,20051493.15826990,0
2024-05-02 06:59:59.999,1714611600000,57767.30000000,57900.02000000,57659.85000000,57663.80000000,629.85247000,1714613399999,36394122.09856920,22484,271.10274000,15665153.45629800,0
2024-05-02 07:29:59.999,1714613400000,57663.81000000,57702.75000000,56911.84000000,57112.37000000,4901.10998000,1714615199999,280303271.73023150,95337,2846.83108000,162760038.59761420,0
2024-05-02 07:59:59.999,1714615200000,57112.37000000,57458.12000000,57109.01000000,57331.56000000,678.42876000,1714616999999,38894512.85465740,26366,338.57420000,19408576.94917910,0
2024-05-02 08:29:59.999,1714617000000,57331.56000000,57641.04000000,57169.81000000,57463.87000000,535.69751000,1714618799999,30739073.73797830,24374,269.22395000,15447995.90742730,0
2024-05-02 08:59:59.999,1714618800000,57463.88000000,57705.08000000,57377.32000000,57684.13000000,400.10295000,1714620599999,23023675.30387210,18053,229.51950000,13211557.02998080,0
2024-05-02 09:29:59.999,1714620600000,57684.13000000,57686.62000000,57424.52000000,57442.88000000,498.09651000,1714622399999,28665728.98460870,20555,228.33662000,13140937.76268730,0
2024-05-02 09:59:59.999,1714622400000,57442.88000000,57561.10000000,57442.87000000,57556.10000000,269.13669000,1714624199999,15472403.30794000,15427,136.84979000,7867660.46895040,0
2024-05-02 10:29:59.999,1714624200000,57556.11000000,57647.40000000,57301.11000000,57396.22000000,471.50384000,1714625999999,27092095.32645400,18559,239.16798000,13741400.42741070,0
2024-05-02 10:59:59.999,1714626000000,57396.23000000,57537.73000000,57289.98000000,57308.95000000,422.97231000,1714627799999,24287532.91528160,19474,244.52161000,14041309.21970180,0
2024-05-02 11:29:59.999,1714627800000,57308.94000000,57500.05000000,57202.49000000,57484.57000000,585.49008000,1714629599999,33578231.36427480,21020,363.79613000,20862267.36761310,0
2024-05-02 11:59:59.999,1714629600000,57484.57000000,57725.98000000,57404.08000000,57718.55000000,747.57158000,1714631399999,43028045.51447280,28773,407.21176000,23439336.22605440,0
2024-05-02 12:29:59.999,1714631400000,57718.55000000,57725.00000000,57531.10000000,57628.56000000,328.99448000,1714633199999,18959520.89113630,16977,147.02549000,8472091.09625000,0
2024-05-02 12:59:59.999,1714633200000,57628.57000000,57945.19000000,57618.07000000,57745.44000000,732.38094000,1714634999999,42312676.05053510,25405,421.92273000,24375078.76638170,0
2024-05-02 13:29:59.999,1714635000000,57745.44000000,57774.21000000,57643.60000000,57681.08000000,472.50938000,1714636799999,27263714.70076650,19102,239.14656000,13797866.89510870,0
2024-05-02 13:59:59.999,1714636800000,57681.08000000,57981.46000000,57612.73000000,57905.86000000,803.09620000,1714638599999,46416417.61484080,29357,449.14749000,25958799.52181970,0
2024-05-02 14:29:59.999,1714638600000,57905.85000000,57978.87000000,57800.00000000,57834.82000000,515.45885000,1714640399999,29835421.05477950,22244,267.40098000,15477726.03068750,0
2024-05-02 14:59:59.999,1714640400000,57834.82000000,57892.52000000,57626.89000000,57750.99000000,450.32147000,1714642199999,26010966.31687410,21203,195.22331000,11274771.37546490,0
2024-05-02 15:29:59.999,1714642200000,57750.99000000,57820.41000000,57641.10000000,57804.36000000,493.99361000,1714643999999,28519959.98849280,19723,222.98866000,12873106.62108390,0
2024-05-02 15:59:59.999,1714644000000,57804.37000000,57855.70000000,57659.13000000,57691.09000000,726.82672000,1714645799999,41961365.39704500,20828,386.26447000,22298543.50711640,0
2024-05-02 16:29:59.999,1714645800000,57691.08000000,57898.01000000,57561.14000000,57801.41000000,669.03724000,1714647599999,38636461.90068380,28548,344.85066000,19916336.57250240,0
2024-05-02 16:59:59.999,1714647600000,57801.41000000,58484.32000000,57783.04000000,58299.47000000,2062.38279000,1714649399999,120059130.12149270,57085,1147.30829000,66784905.04466200,0
2024-05-02 17:29:59.999,1714649400000,58299.48000000,58689.55000000,58075.48000000,58559.66000000,1549.16475000,1714651199999,90552811.49105190,46361,816.76999000,47748606.85925650,0
2024-05-02 17:59:59.999,1714651200000,58559.66000000,59117.68000000,58446.18000000,58716.48000000,3349.53639000,1714652999999,197161092.19743490,73343,1489.02330000,87629178.67705590,0
2024-05-02 18:29:59.999,1714653000000,58716.48000000,59037.74000000,58511.31000000,58556.59000000,2693.75768000,1714654799999,158483551.66877330,59468,1236.37444000,72714291.54514580,0
2024-05-02 18:59:59.999,1714654800000,58556.58000000,58788.75000000,58411.10000000,58732.26000000,871.65220000,1714656599999,51084872.58629580,31242,432.81355000,25374184.99343400,0
2024-05-02 19:29:59.999,1714656600000,58732.27000000,58782.24000000,58222.00000000,58450.22000000,1232.60506000,1714658399999,72031105.69261860,42670,559.51925000,32706056.41615790,0
2024-05-02 19:59:59.999,1714658400000,58450.22000000,58738.19000000,58300.00000000,58659.33000000,1402.14539000,1714660199999,82030118.40802290,44788,694.27365000,40614448.92580920,0
2024-05-02 20:29:59.999,1714660200000,58659.32000000,59300.00000000,58569.26000000,59055.25000000,2242.10984000,1714661999999,132409877.13534420,61014,1289.75349000,76152927.02057650,0
2024-05-02 20:59:59.999,1714662000000,59055.26000000,59402.73000000,58972.44000000,59360.53000000,1886.46412000,1714663799999,111734374.94541390,52042,981.18124000,58117710.53739110,0
2024-05-02 21:29:59.999,1714663800000,59360.53000000,59455.00000000,59151.10000000,59264.15000000,1349.67909000,1714665599999,80034873.15245410,42088,645.19774000,38266147.62136200,0
2024-05-02 21:59:59.999,1714665600000,59264.16000000,59315.32000000,58943.38000000,59150.94000000,1198.12393000,1714667399999,70766536.60333850,39924,392.55640000,23191378.30361960,0
2024-05-02 22:29:59.999,1714667400000,59150.95000000,59150.95000000,58948.93000000,59017.54000000,462.62442000,1714669199999,27310761.99327450,29596,209.14449000,12346583.30107110,0
2024-05-02 22:59:59.999,1714669200000,59017.53000000,59301.10000000,58955.31000000,59037.86000000,802.01490000,1714670999999,47417507.41985200,35029,435.53389000,25755396.20487190,0
2024-05-02 23:29:59.999,1714671000000,59037.86000000,59281.44000000,58963.21000000,59190.24000000,454.67375000,1714672799999,26870722.10466380,23450,232.09097000,13716657.88168430,0
2024-05-02 23:59:59.999,1714672800000,59190.24000000,59443.62000000,58987.49000000,59107.14000000,705.35614000,1714674599999,41779275.80777030,31584,328.76437000,19475102.46281120,0
2024-05-03 00:29:59.999,1714674600000,59107.13000000,59575.29000000,59037.74000000,59383.52000000,584.40039000,1714676399999,34681039.63871940,31961,294.40733000,17475482.50063920,0
2024-05-03 00:59:59.999,1714676400000,59383.52000000,59385.57000000,59071.10000000,59173.47000000,511.57627000,1714678199999,30285331.39511440,27429,231.47815000,13701888.02473360,0
2024-05-03 01:29:59.999,1714678200000,59173.48000000,59366.28000000,59025.51000000,59351.11000000,457.47291000,1714679999999,27079500.45719500,24006,221.21077000,13096157.16503960,0
2024-05-03 01:59:59.999,1714680000000,59351.10000000,59431.10000000,59077.00000000,59111.29000000,549.60473000,1714681799999,32581469.77483190,25280,240.15511000,14240020.52486980,0
2024-05-03 02:29:59.999,1714681800000,59111.28000000,59165.81000000,58637.62000000,58727.45000000,1224.44558000,1714683599999,72096870.43409380,42270,442.92016000,26075987.48959360,0
2024-05-03 02:59:59.999,1714683600000,58727.45000000,59000.00000000,58701.10000000,58999.00000000,503.61967000,1714685399999,29639455.51216520,21834,225.11015000,13251041.79754550,0
2024-05-03 03:29:59.999,1714685400000,58999.00000000,59625.00000000,58991.26000000,59112.58000000,909.83191000,1714687199999,53994548.08355180,42843,480.21840000,28497307.37333590,0
2024-05-03 03:59:59.999,1714687200000,59112.59000000,59395.84000000,59083.33000000,59235.84000000,618.45665000,1714688999999,36671023.04303440,27377,291.03126000,17256606.84689850,0
2024-05-03 04:29:59.999,1714689000000,59235.85000000,59454.17000000,59137.61000000,59328.00000000,393.46342000,1714690799999,23336635.23574070,22417,185.78004000,11018322.74712570,0
2024-05-03 04:59:59.999,1714690800000,59328.00000000,59377.36000000,59213.47000000,59213.48000000,334.28417000,1714692599999,19818821.65498610,19043,102.50688000,6076907.68859010,0
2024-05-03 05:29:59.999,1714692600000,59213.47000000,59278.00000000,59057.73000000,59060.61000000,333.06305000,1714694399999,19700113.34647360,15598,96.80041000,5725775.08947930,0
2024-05-03 05:59:59.999,1714694400000,59060.60000000,59131.10000000,58875.02000000,58875.02000000,693.33303000,1714696199999,40914168.75430180,25929,325.58378000,19215170.76550410,0
2024-05-03 06:29:59.999,1714696200000,58875.02000000,59071.10000000,58811.32000000,59031.81000000,382.97452000,1714697999999,22567910.90705830,18428,202.82661000,11953043.39669660,0
2024-05-03 06:59:59.999,1714698000000,59031.81000000,59483.34000000,59004.00000000,59441.77000000,498.85235000,1714699799999,29585438.95557190,26359,283.38381000,16805131.93020870,0
2024-05-03 07:29:59.999,1714699800000,59441.78000000,59498.00000000,59241.96000000,59311.11000000,502.85734000,1714701599999,29864838.13974670,26357,200.84580000,11928207.43138670,0
2024-05-03 07:59:59.999,1714701600000,59311.10000000,59916.12000000,59255.22000000,59600.01000000,1019.32310000,1714703399999,60837187.80114430,40538,641.42911000,38284444.10853820,0
2024-05-03 08:29:59.999,1714703400000,59600.02000000,59716.67000000,59507.88000000,59543.76000000,444.19654000,1714705199999,26465937.99141880,19344,214.03558000,12752052.21057480,0
2024-05-03 08:59:59.999,1714705200000,59543.75000000,59999.00000000,59504.00000000,59731.10000000,959.42818000,1714706999999,57399453.13699980,32027,534.74173000,31994490.10859930,0
2024-05-03 09:29:59.999,1714707000000,59731.10000000,59837.99000000,59652.85000000,59720.30000000,608.44411000,1714708799999,36352839.90626440,21061,260.30029000,15551501.55336610,0
2024-05-03 09:59:59.999,1714708800000,59720.30000000,59844.94000000,59640.00000000,59760.00000000,401.16206000,1714710599999,23970834.83448020,18440,200.77010000,11997616.13196730,0
2024-05-03 10:29:59.999,1714710600000,59760.01000000,59770.00000000,59548.00000000,59604.00000000,380.32053000,1714712399999,22673266.19517500,17992,136.22849000,8119545.18217980,0
2024-05-03 10:59:59.999,1714712400000,59604.00000000,59627.90000000,59468.89000000,59581.10000000,445.96635000,1714714199999,26559939.99432680,17993,185.86367000,11068798.76454690,0
2024-05-03 11:29:59.999,1714714200000,59581.11000000,59625.55000000,59494.00000000,59522.67000000,373.19603000,1714715999999,22228517.58915780,17516,147.63664000,8793688.36060020,0
2024-05-03 11:59:59.999,1714716000000,59522.68000000,59574.60000000,59342.00000000,59418.62000000,605.67387000,1714717799999,36011830.05425700,21716,226.19450000,13447974.63832760,0
2024-05-03 12:29:59.999,1714717800000,59418.63000000,59422.99000000,59233.30000000,59254.74000000,335.33070000,1714719599999,19897055.33226070,17439,116.18141000,6893326.80689620,0
2024-05-03 12:59:59.999,1714719600000,59254.75000000,59423.00000000,59221.10000000,59371.10000000,485.36132000,1714721399999,28817288.58996920,18487,274.35513000,16290444.59161520,0
2024-05-03 13:29:59.999,1714721400000,59371.10000000,59405.67000000,59061.63000000,59190.74000000,882.02274000,1714723199999,52230350.84651980,31133,463.96985000,27474454.23603950,0
2024-05-03 13:59:59.999,1714723200000,59190.74000000,59331.10000000,59136.49000000,59331.09000000,322.60050000,1714724999999,19112527.68611870,18315,159.19714000,9432210.28121670,0
2024-05-03 14:29:59.999,1714725000000,59331.10000000,59388.00000000,59196.00000000,59225.99000000,268.64262000,1714726799999,15937260.23011780,16839,106.63901000,6326700.93997100,0
2024-05-03 14:59:59.999,1714726800000,59225.99000000,59432.15000000,59196.11000000,59368.02000000,322.73548000,1714728599999,19148750.65354280,16070,181.76903000,10785026.59333450,0
2024-05-03 15:29:59.999,1714728600000,59368.01000000,59575.48000000,59325.72000000,59481.12000000,425.60528000,1714730399999,25313687.98414730,17782,251.20727000,14941899.56337820,0
2024-05-03 15:59:59.999,1714730400000,59481.11000000,59486.63000000,59274.54000000,59304.01000000,299.53416000,1714732199999,17780975.23452410,17078,144.66040000,8587159.13118470,0
2024-05-03 16:29:59.999,1714732200000,59304.01000000,59326.00000000,58849.94000000,59040.00000000,919.45899000,1714733999999,54234387.34966870,34193,399.16540000,23535882.28388680,0
2024-05-03 16:59:59.999,1714734000000,59040.01000000,59200.00000000,58867.92000000,59194.07000000,480.94678000,1714735799999,28382005.61127190,21750,254.57468000,15022223.90554710,0
2024-05-03 17:29:59.999,1714735800000,59194.08000000,59438.08000000,59042.28000000,59291.09000000,601.32895000,1714737599999,35592560.55443710,25012,327.88973000,19409604.93919120,0
2024-05-03 17:59:59.999,1714737600000,59291.10000000,59291.10000000,58991.99000000,59166.73000000,570.68324000,1714739399999,33737399.64335770,24775,238.91246000,14122508.82617380,0
2024-05-03 18:29:59.999,1714739400000,59166.72000000,60779.29000000,59112.81000000,60641.00000000,5373.79144000,1714741199999,323822336.67165850,135969,2909.09319000,175241808.00085840,0
2024-05-03 18:59:59.999,1714741200000,60641.00000000,61286.21000000,60523.34000000,61239.31000000,4005.88457000,1714742999999,244522738.10114210,94775,2105.42938000,128522454.17129760,0
2024-05-03 19:29:59.999,1714743000000,61239.31000000,61836.60000000,61156.59000000,61689.94000000,3017.65463000,1714744799999,185737013.91522820,86119,1512.32987000,93081329.41921930,0
2024-05-03 19:59:59.999,1714744800000,61689.95000000,62115.64000000,61347.10000000,61706.13000000,2735.25464000,1714746599999,168803260.54917650,84946,1349.79261000,83329300.80316730,0
2024-05-03 20:29:59.999,1714746600000,61706.14000000,61890.95000000,61526.08000000,61618.17000000,1055.36132000,1714748399999,65127697.44366450,38399,491.33195000,30322813.10954190,0
2024-05-03 20:59:59.999,1714748400000,61618.16000000,61749.27000000,61335.69000000,61381.95000000,1501.49036000,1714750199999,92330932.09218550,43852,685.24860000,42130860.94581470,0
2024-05-03 21:29:59.999,1714750200000,61381.96000000,61800.00000000,61342.74000000,61690.74000000,931.60492000,1714751999999,57380189.78625510,34780,473.65629000,29170844.65956690,0
2024-05-03 21:59:59.999,1714752000000,61690.74000000,62000.00000000,61685.53000000,61964.00000000,898.15825000,1714753799999,55529979.40173120,32871,515.31144000,31860369.92737870,0
2024-05-03 22:29:59.999,1714753800000,61963.99000000,62179.99000000,61538.70000000,61681.99000000,928.76463000,1714755599999,57468363.66705690,38341,439.78121000,27221979.26108500,0
2024-05-03 22:59:59.999,1714755600000,61682.00000000,61925.99000000,61533.20000000,61906.07000000,530.36136000,1714757399999,32729048.49896900,23245,251.08501000,15496098.00145030,0
2024-05-03 23:29:59.999,1714757400000,61906.08000000,61953.80000000,61756.00000000,61805.85000000,388.73136000,1714759199999,24045899.89745890,19725,181.94932000,11254542.20008200,0
2024-05-03 23:59:59.999,1714759200000,61805.84000000,61986.00000000,61725.00000000,61725.02000000,470.31832000,1714760999999,29086423.65649890,20044,238.08816000,14723971.62552060,0
2024-05-04 00:29:59.999,1714761000000,61725.02000000,61892.22000000,61695.00000000,61829.16000000,252.34113000,1714762799999,15595939.54019550,16498,127.97435000,7908786.22784620,0
2024-05-04 00:59:59.999,1714762800000,61829.15000000,61829.16000000,61597.14000000,61757.78000000,463.24756000,1714764599999,28577685.35649710,20156,227.85313000,14056270.66360900,0
2024-05-04 01:29:59.999,1714764600000,61757.78000000,62103.00000000,61720.01000000,62067.32000000,662.39226000,1714766399999,40985490.02858560,23590,374.73413000,23185995.59391050,0
2024-05-04 01:59:59.999,1714766400000,62067.32000000,62879.31000000,61974.00000000,62764.39000000,1754.69019000,1714768199999,109601496.17605420,59565,1050.78713000,65637102.54068490,0
2024-05-04 02:29:59.999,1714768200000,62764.38000000,63202.97000000,62711.57000000,62900.00000000,1642.63141000,1714769999999,103392830.87451660,60726,884.77324000,55694643.12327570,0
2024-05-04 02:59:59.999,1714770000000,62899.99000000,62950.00000000,62510.00000000,62515.99000000,677.12400000,1714771799999,42470551.35234210,29972,292.45435000,18345763.97217250,0
2024-05-04 03:29:59.999,1714771800000,62515.99000000,62823.85000000,62361.96000000,62738.00000000,642.81637000,1714773599999,40202624.21711760,27429,320.09011000,20022477.95009720,0
2024-05-04 03:59:59.999,1714773600000,62738.00000000,62973.00000000,62637.76000000,62946.57000000,595.95796000,1714775399999,37408359.25424540,27980,297.50342000,18675269.31140880,0
2024-05-04 04:29:59.999,1714775400000,62946.57000000,63005.47000000,62768.00000000,62782.43000000,548.41550000,1714777199999,34502137.15542660,22697,262.62890000,16525488.88621330,0
